"session_id","response_box","response","truth","tag","prompt_id","response_start","response_finish","version","prompt","count_sentence","avg_sentence_size","avg_token_size","count_char","count_tokens","ratio_unique_tokens","ratio_unique_lemmas","ratio_long_tokens","ratio_unique_verb","ratio_passive_verb","ratio_present_tense","ratio_past_tense","ratio_unique_pro","ratio_first_sin_pro","ratio_first_plur_pro","ratio_first_pro","ratio_second_person_pro","ratio_third_person_pro","ratio_quantifier","ratio_ADJ","ratio_ADP","ratio_ADV","ratio_AUX","ratio_CCONJ","ratio_DET","ratio_NOUN","ratio_NUM","ratio_PART","ratio_PRON","ratio_VERB","ratio_PROPN","ratio_SCONJ","ratio_INTJ","ratio_X","first_key_time","last_key_time","duration_keys","total_strokes","total_input","flight_time_mean","press_time_mean","di_flight_mean","tri_flight_mean","di_press_mean","tri_press_mean","flight_time_std_dev","press_time_std_dev","di_flight_std_dev","tri_flight_std_dev","di_press_std_dev","tri_press_std_dev","flight_time_skewness","press_time_skewness","di_flight_skewness","tri_flight_skewness","di_press_skewness","tri_press_skewness","total_characters_bulk_removed","total_occurene_bulk_delete","total_characters_discretely_removed","total_characters_removed","ratio_total_errors","ratio_total_bulk_errors","ratio_total_discrete_errors","time_before_first_key","time_after_last_key","ratio_duration_char","ratio_duration_word"
"a7c8112c-07e1-43e0-9047-9cec84bb3470","response2","One time when I was eating out with a friend we were having wings, since I was leaving soon he offered to pay for my meal which I graciously accepted.",TRUE,2,12,2.877,3.925,1,"Tell us about a time when a friend did something good for you.",1,30,3.96666666666667,119,30,0.9,0.866666666666667,0.133333333333333,0.2,0,0.1,0.0666666666666667,0.166666666666667,0.133333333333333,0.0333333333333333,0.166666666666667,0,0,0,0,0.1,0.1,0.1,0,0.0333333333333333,0.133333333333333,0.0333333333333333,0.0333333333333333,0.233333333333333,0.2,0,0.0333333333333333,0,0,86.769,132.081,44.6,220,240,0.0438317757009346,0.1342,0.0824663461538462,0.114044554455446,0.268497674418605,0.403448598130841,0.264995455217696,0.0813350173463371,0.425721767139686,0.537319006199236,0.117593624438509,0.147641981233112,6.17310701539826,8.57201123639167,5.53972794627714,4.8700492354064,5.11118876047145,3.62197976971198,24,1,21,45,0.1875,0.1,0.0875,83.892,-128.156,0.374789915966386,1.48666666666667
"a7c8112c-07e1-43e0-9047-9cec84bb3470","response3","I wake up ta 6:20am on weekdays. I turn off my bed and proceed to shower and then dress. I go downstairs to make breakfast and pack my lunch. Before I leave I brush my teeth and do my hair.",FALSE,2,15,3.925,75.119,1,"Tell us about your morning routine.",4,10.25,3.5609756097561,146,41,0.731707317073171,0.731707317073171,0.0975609756097561,0.24390243902439,0,0.146341463414634,0,0.0487804878048781,0.219512195121951,0,0.219512195121951,0,0,0,0,0.0975609756097561,0.0487804878048781,0,0.0975609756097561,0,0.195121951219512,0.024390243902439,0.0487804878048781,0.219512195121951,0.24390243902439,0,0.024390243902439,0,0,139.289,192.513,53.224,245,257,0.0847436974789915,0.127352941176471,0.16369696969697,0.243821428571429,0.254844537815126,0.382700421940928,0.385114500840437,0.0589676430239707,0.56834165623168,0.707254201886311,0.0901799712038409,0.117699339203641,6.32226110244423,8.28207132759884,4.536706048641,3.58916998228513,5.17001180003809,3.80884431239761,24,2,10,34,0.132295719844358,0.0933852140077821,0.0389105058365759,135.364,-117.394,0.36454794520548,1.29814634146342
"67538f3a-178c-4042-b9c0-23b2e7ed1fc0","response1","One birthday party I was in was at laser tag. We all went there together and found our favorite spot the crows nest. From there we would use that as our base of operations as we systematically wiped out the entire enemy team.",TRUE,2,16,7.508,8.694,1,"Tell us about a birthday party that you were in.",3,14.3333333333333,4.18604651162791,180,43,0.86046511627907,0.813953488372093,0.116279069767442,0.116279069767442,0,0,0.0930232558139535,0.0697674418604651,0.0232558139534884,0.116279069767442,0.13953488372093,0,0,0.0232558139534884,0.0232558139534884,0.13953488372093,0.0930232558139535,0.0697674418604651,0.0232558139534884,0.0697674418604651,0.255813953488372,0.0232558139534884,0,0.162790697674419,0.116279069767442,0,0.0232558139534884,0,0,16.761,67.785,48.776,250,250,0.0451551020408164,0.131414634146341,0.0702738589211618,0.0959704641350211,0.262369918699187,0.394530612244898,0.338641077135442,0.0393256268586377,0.410496254171456,0.502756194886565,0.0624496315375602,0.0826991144224832,7.80506520579539,1.41901470153049,5.54502580906537,5.03744819844597,1.10404936622181,0.877278312559372,0,0,12,12,0.048,0,0.048,9.253,-59.091,0.270977777777778,1.13432558139535
"67538f3a-178c-4042-b9c0-23b2e7ed1fc0","response2","A house I lived in had 4 floors. A basement, ground floor, middle floor, and top floor. On the top floor was where my bedroom was and the ground floor where the kitchen and living room were.",TRUE,2,23,8.694,9.793,1,"Tell us about a house that you have lived in.",3,12.3333333333333,4,148,37,0.648648648648649,0.594594594594595,0.0810810810810811,0.108108108108108,0,0,0.108108108108108,0.0540540540540541,0.0540540540540541,0,0.0540540540540541,0,0,0,0.0810810810810811,0.0540540540540541,0.0540540540540541,0.027027027027027,0.0810810810810811,0.135135135135135,0.378378378378378,0.027027027027027,0,0.0540540540540541,0.108108108108108,0,0,0,0,77.257,142.509,64.036,315,334,0.0665501618122977,0.120125806451613,0.127739273927393,0.182272727272727,0.239864516129032,0.360042071197411,0.299890967591816,0.0678643729675558,0.46543143982149,0.599654204715864,0.100752641917346,0.127626540886108,7.94671526200131,10.0662965189083,5.4392715020978,4.88863118614946,5.94696595815847,4.18861181132573,21,1,51,72,0.215568862275449,0.062874251497006,0.152694610778443,68.563,-132.716,0.432675675675676,1.7307027027027
"67538f3a-178c-4042-b9c0-23b2e7ed1fc0","response3","One thing that really bothers me is when there are street performers doing there act in the middle of the day. Sometimes I just want to be left alone and not watch the performers.",FALSE,2,4,9.793,68.887,1,"Tell us about something that really bothers you.",2,17,4.23529411764706,144,34,0.882352941176471,0.794117647058823,0.117647058823529,0.176470588235294,0.0294117647058824,0.0882352941176471,0.0294117647058824,0.0882352941176471,0.0588235294117647,0,0.0588235294117647,0,0,0,0,0.0588235294117647,0.176470588235294,0.0588235294117647,0.0294117647058824,0.0882352941176471,0.205882352941176,0.0294117647058824,0.0588235294117647,0.117647058823529,0.176470588235294,0,0,0,0,167.101,216.822,36.574,199,199,-0.00107731958762961,0.129428571428572,-0.0118095238095238,-0.0228641304347826,0.258683673469388,0.388661538461538,0.11346172896132,0.0321060741916543,0.154839023183124,0.1812229795689,0.0482157750414393,0.0629990861306022,3.41164290952746,-0.213041332209989,2.29886512047677,1.65574226158943,-0.177785212901479,-0.141816704548093,0,0,10,10,0.050251256281407,0,0.050251256281407,157.308,-147.935,0.253986111111111,1.07570588235294
"f2ab73cf-1323-4927-9b8c-da75db52edfd","response1","A bad public experience I had once was overnight. I went to sleep and then in the morning when I woke up my phone had a crack at the bottom of the screen. To this day, I have no idea how it happened.",TRUE,2,7,2.449,3.871,1,"Tell us about a bad public experience you had.",3,14.3333333333333,3.55813953488372,153,43,0.86046511627907,0.790697674418605,0.0930232558139535,0.116279069767442,0,0.0232558139534884,0.116279069767442,0.0697674418604651,0.116279069767442,0,0.116279069767442,0,0,0.0232558139534884,0.0697674418604651,0.116279069767442,0.0930232558139535,0.0232558139534884,0.0232558139534884,0.162790697674419,0.186046511627907,0,0.0232558139534884,0.13953488372093,0.162790697674419,0,0,0,0,18.574,124.438,63.208,277,294,0.074451127819549,0.122588014981273,0.138392156862745,0.171775510204082,0.244760299625468,0.36740977443609,0.35947601208269,0.0696070247958641,0.56623148762325,0.624426945985839,0.110780054717526,0.147531030756839,6.12364060419329,8.54176172222502,5.4666189565838,5.09318482864689,5.77237254798042,4.82018555507006,18,1,30,48,0.163265306122449,0.0612244897959184,0.102040816326531,16.125,-120.567,0.413124183006536,1.46995348837209
"f2ab73cf-1323-4927-9b8c-da75db52edfd","response2","One time when I was sick I had to stay in bed all day. I had a fever, runny nose, cough, sore throat, and more.",TRUE,2,20,3.871,6.451,1,"Tell us about a time that you were sick.",2,12.5,3.24,81,25,0.88,0.88,0,0.08,0,0,0.08,0.04,0.12,0,0.12,0,0,0.08,0.16,0.04,0.04,0.04,0.04,0.12,0.24,0.04,0.04,0.12,0.12,0,0,0,0,130.478,187.305,54.526,209,235,0.0799950000000008,0.133653465346534,0.163120418848168,0.251391304347826,0.267475247524752,0.402009950248756,0.379845293785583,0.0871829363517689,0.650435879077563,0.856256848964948,0.139034559865535,0.173502132264988,6.75704700400738,6.28046750550873,6.84596466824665,5.69977832952168,6.01424818626737,4.98979577999338,37,2,25,62,0.263829787234043,0.157446808510638,0.106382978723404,126.607,-180.854,0.67316049382716,2.18104
"f2ab73cf-1323-4927-9b8c-da75db52edfd","response3","In the last tv show I watched, there was a moment when baby yoda killed his first storm trooper by crushing his skull with the force!",FALSE,2,9,6.451,125.475,1,"Tell us about the events in the last tv show you watched.",1,26,4.07692307692308,106,26,0.923076923076923,0.923076923076923,0.115384615384615,0.153846153846154,0,0,0.115384615384615,0.115384615384615,0.0384615384615385,0,0.0384615384615385,0,0,0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0,0,0.115384615384615,0.230769230769231,0,0,0.153846153846154,0.153846153846154,0.0384615384615385,0.0769230769230769,0,0,196.994,240.052,37.129,147,147,0.0686197183098577,0.131860139860141,0.13804347826087,0.203207407407407,0.263734265734266,0.395971830985915,0.365005969685844,0.0360864770033806,0.536621614566475,0.651117536404433,0.0554041427048417,0.072287442742042,6.7459952414194,0.229054352089151,4.54939241186,3.66547462261102,-0.271620405434119,-0.45340009264925,15,1,6,21,0.142857142857143,0.102040816326531,0.0408163265306122,190.543,-114.577,0.35027358490566,1.42803846153846
"8d688c90-2440-469a-9613-9fef74b7ec7f","response1","I do not have any, but I think that this is a good way for people who like to have them, to express themselves. A lot of space for creativity.",TRUE,4,6,13.709,48.524,1,"Tell us about what you think of tattoos and piercings.",2,15,3.63333333333333,109,30,0.866666666666667,0.833333333333333,0.1,0.133333333333333,0,0.0666666666666667,0,0.166666666666667,0.0666666666666667,0,0.0666666666666667,0,0,0.0333333333333333,0.0333333333333333,0.1,0,0.0666666666666667,0.0333333333333333,0.1,0.166666666666667,0,0.1,0.2,0.166666666666667,0,0.0333333333333333,0,0,118.192,177.553,54.673,158,158,0.194590909090909,0.0941935483870972,0.383039735099338,0.565817567567568,0.189264516129032,0.284168831168831,0.433959782685804,0.0241951204628179,0.59750595958863,0.713160466406926,0.0375805761896338,0.046304308188276,6.5285957875548,0.325881446460386,4.69826900288432,3.78791634994499,-0.0810871460446852,-0.358214275888258,0,0,8,8,0.0506329113924051,0,0.0506329113924051,104.483,-129.029,0.501587155963303,1.82243333333333
"8d688c90-2440-469a-9613-9fef74b7ec7f","response2","oh, I think that was a situation in public transport in Ukraine, when certain passenger did not like the window opened (opened by me as it was too hot inside ))), and was very emotional about that fact",TRUE,4,19,48.524,93.18,1,"Tell us about the last time someone was rude to you.",1,37,4.24324324324324,157,37,0.864864864864865,0.837837837837838,0.162162162162162,0.0810810810810811,0,0.027027027027027,0.0540540540540541,0.0810810810810811,0.0540540540540541,0,0.0540540540540541,0,0,0,0.108108108108108,0.108108108108108,0.108108108108108,0.108108108108108,0.027027027027027,0.0810810810810811,0.135135135135135,0,0.027027027027027,0.108108108108108,0.108108108108108,0.027027027027027,0.027027027027027,0.027027027027027,0,374.265,525.608,93.8079999999999,261,261,0.200047999999999,0.095624505928855,0.401153526970954,0.59211914893617,0.191434782608696,0.286952380952381,0.344985043759395,0.0292031287777464,0.494178507388365,0.569462517109278,0.0452711484348179,0.0569164281653838,3.75096820892535,1.57818325304991,2.58766087826551,2.03943489132705,1.48267388811057,1.2218675332162,0,0,30,30,0.114942528735632,0,0.114942528735632,325.741,-432.428,0.597503184713375,2.53535135135135
"8d688c90-2440-469a-9613-9fef74b7ec7f","response3","When I had vacations in Turkey I met my old friend, that was really unexpected. We had a chance to share a lot of moments together.",FALSE,4,1,93.18,179.741,1,"Tell us about something good that happened while travelling.",2,13,3.96153846153846,103,26,0.884615384615385,0.884615384615385,0.153846153846154,0.115384615384615,0,0,0.115384615384615,0.153846153846154,0.115384615384615,0.0384615384615385,0.153846153846154,0,0,0,0.0769230769230769,0.0769230769230769,0.115384615384615,0.0384615384615385,0,0.0769230769230769,0.192307692307692,0,0.0384615384615385,0.192307692307692,0.153846153846154,0.0384615384615385,0,0,0,576.375,819.19,127.62,258,258,0.253351020408164,0.10286,0.504633620689655,0.71927397260274,0.205636,0.30770281124498,0.508755834591123,0.0334228176393911,0.727639009071644,0.808657023388427,0.0545501455315203,0.0715414387033309,4.78220805572983,1.00121260898841,3.20239770986537,2.44657338740518,0.710753611640338,0.347611494729752,59,4,15,74,0.286821705426357,0.228682170542636,0.0581395348837209,483.195,-639.449,1.23902912621359,4.90846153846154
"2cb08889-3727-45d5-adca-2429bc38abd8","response1","One day as a lifeguard, during a teaching shift. We were in the small pool for the lower level children. There was a pool fouling so we had to all move over to the bigger pool, in which there was another pool fouling and we finished lessons for the day early.",TRUE,2,18,0.994,1.933,1,"Tell us about a day in one of the jobs you have had.",3,17,4,204,51,0.705882352941177,0.647058823529412,0.156862745098039,0.0980392156862745,0,0,0.0784313725490196,0.0588235294117647,0,0.0588235294117647,0.0588235294117647,0,0,0.0196078431372549,0.0588235294117647,0.137254901960784,0.0784313725490196,0.0196078431372549,0.0196078431372549,0.156862745098039,0.254901960784314,0.0196078431372549,0.0196078431372549,0.117647058823529,0.117647058823529,0,0,0,0,43.669,111.883,66.965,323,371,0.0507974683544307,0.140921135646687,0.10205501618123,0.15350495049505,0.281968454258675,0.423319620253165,0.306288291615712,0.096666021486863,0.442124402428924,0.554582976021886,0.137420652416505,0.169131551301257,5.18732983842822,10.3146036357363,3.61071696332563,3.2149006432018,7.01770275449472,5.58509859746935,51,2,5,56,0.150943396226415,0.137466307277628,0.0134770889487871,42.675,-109.95,0.328259803921569,1.31303921568627
"2cb08889-3727-45d5-adca-2429bc38abd8","response2","A bad public experience I had was when I was out in public and was standing out in the sun all day. I ended up throwing up and making a big mess.",TRUE,2,7,1.933,2.833,1,"Tell us about a bad public experience you had.",2,16,3.5,112,32,0.71875,0.6875,0.09375,0.1875,0,0.03125,0.09375,0.03125,0.09375,0,0.09375,0,0,0.03125,0.125,0.1875,0.03125,0.0625,0.0625,0.125,0.125,0,0,0.09375,0.1875,0,0,0,0,119.563,163.254,39.619,157,157,0.0699736842105255,0.135169934640524,0.121061224489796,0.176105633802817,0.270908496732026,0.406098684210526,0.416531975627456,0.0400210127126795,0.541829754191533,0.650072584138792,0.0626611983814046,0.0792895406502988,5.77766390301483,0.328752119832112,4.06726365787063,3.14593960260171,0.109073002462727,-0.158060454059168,0,0,6,6,0.0382165605095541,0,0.0382165605095541,117.63,-160.421,0.353741071428571,1.23809375
"2cb08889-3727-45d5-adca-2429bc38abd8","response3","One thing that really bothers me is when people complain about Trudeau. This country has never seen a better leader and probably never will.",FALSE,2,4,2.833,113.445,1,"Tell us about something that really bothers you.",2,12,4.79166666666667,115,24,0.958333333333333,0.958333333333333,0.208333333333333,0.125,0,0.0833333333333333,0.0416666666666667,0.0833333333333333,0.0416666666666667,0,0.0416666666666667,0,0,0,0.0416666666666667,0.0416666666666667,0.208333333333333,0.125,0.0416666666666667,0.0833333333333333,0.166666666666667,0.0416666666666667,0,0.0833333333333333,0.125,0.0416666666666667,0,0,0,178.782,272.375,74.905,277,336,0.0403468634686344,0.143065693430657,0.0725396226415094,0.0988185328185328,0.286178832116788,0.421307692307692,0.230785176644091,0.142979529484871,0.339051628733482,0.400291156007329,0.203693300272543,0.212274501061491,4.64035927261999,14.6555182230089,3.67501434861059,2.91992113507852,9.98326757542941,9.04726426604483,102,3,15,117,0.348214285714286,0.303571428571429,0.0446428571428571,175.949,-158.93,0.651347826086957,3.12104166666667
